study;study_data;treatment;year;location;state;data_plantio;cultivar;AI;fungicide;fungicide_code;dose_ai;dose_pc;group;n_spray;timing;type_spray;aacpf;check_aacpf;letter_aacpf;cv_aacpf;sev_r6;check_sev_r6;mean_sev;letter_sev_r6;cv_sev_r6;yield_kg;check_yield_kg;mean_yield;letter_yield_kg;cv_yield_kg;yield_sc;check_yield_sc;letter_yield_sc;cv_yield_sc;author;file_name;manc;V_sev;V_yield;L.var_yield;L.var_sev;D;var_D;yi;vi;id;yi_sev;vi_sev;yi2;vi2
6;8;2;2013/14;RIO VERDE;GO;25/01/2014;NA 7238 IPRO;PIRA + EPOX;OPERA;NA;66.5+25;500;ESTROBILURINA+TRIAZOL;5;Reprodutivo;Sequencial;640;889;F;7.09;77.62;84.46;43.90923077;G;1.58;780.6;466.8;1402.430769;E;7.54;13.01;7.78;E;7.54;CARREGAL;CARREGAL UPL;without;0.481311049;11181.64127;0.004587631;2.00E-05;313.8;2795.410316;6.660062855;0.004587631;54;4.351825126;2.00E-05;780.6;2795.410316
6;8;5;2013/14;RIO VERDE;GO;25/01/2014;NA 7238 IPRO;AZOX + CIPR;PRIORI XTRA;NA;60+24;300;ESTROBILURINA+TRIAZOL;5;Reprodutivo;Sequencial;270;889;D;7.09;22.39;84.46;43.90923077;E;1.58;1443;466.8;1402.430769;D;7.54;24.05;7.78;D;7.54;CARREGAL;CARREGAL UPL;without;0.481311049;11181.64127;0.001342496;0.000240026;976.2;2795.410316;7.274479559;0.001342496;55;3.108614431;0.000240026;1443;2795.410316
6;8;8;2013/14;RIO VERDE;GO;25/01/2014;NA 7238 IPRO;PICO + CIPR;APROACH PRIMA;NA;60+24 ;300;ESTROBILURINA+TRIAZOL;5;Reprodutivo;Sequencial;103;889;B;7.09;10.27;84.46;43.90923077;C;1.58;2163;466.8;1402.430769;C;7.54;36.05;7.78;C;7.54;CARREGAL;CARREGAL UPL;without;0.481311049;11181.64127;0.000597493;0.001140841;1696.2;2795.410316;7.679251426;0.000597493;56;2.329227024;0.001140841;2163;2795.410316
6;8;10;2013/14;RIO VERDE;GO;25/01/2014;NA 7238 IPRO;PIRA + EPOX + MANC;OPERA+UNIZEB GOLD;NA;66.5+25+1125;500+1500 ;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;5;Reprodutivo;Sequencial;170;889;C;7.09;15.89;84.46;43.90923077;D;1.58;2032.2;466.8;1402.430769;C;7.54;33.87;7.78;C;7.54;CARREGAL;CARREGAL UPL;with;0.481311049;11181.64127;0.000676882;0.000476561;1565.4;2795.410316;7.616874229;0.000676882;57;2.765689981;0.000476561;2032.2;2795.410316
6;8;11;2013/14;RIO VERDE;GO;25/01/2014;NA 7238 IPRO;AZOX + CIPR + MANC;PRIORI XTRA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;5;Reprodutivo;Sequencial;95;889;B;7.09;8.87;84.46;43.90923077;B;1.58;2379;466.8;1402.430769;B;7.54;39.65;7.78;B;7.54;CARREGAL;CARREGAL UPL;with;0.481311049;11181.64127;0.00049392;0.001529391;1912.2;2795.410316;7.77443551;0.00049392;58;2.182674796;0.001529391;2379;2795.410316
6;8;12;2013/14;RIO VERDE;GO;25/01/2014;NA 7238 IPRO;PICO + CIPR + MANC;APROACH PRIMA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+ DITIOCARBAMATO;5;Reprodutivo;Sequencial;49;889;A;7.09;3.27;84.46;43.90923077;A;1.58;2728.2;466.8;1402.430769;A;7.54;45.47;7.78;A;7.54;CARREGAL;CARREGAL UPL;with;0.481311049;11181.64127;0.000375572;0.011253052;2261.4;2795.410316;7.91139733;0.000375572;59;1.184789985;0.011253052;2728.2;2795.410316
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;10;1;2013/14;PRIMAVERA DO LESTE;MT;22/11/2013;P98Y30 RR ;AACHECK;CHECK; -; -; -; -; -; -; -;362.89;362.89;E;11.35;34.24;34.24;10.17461538;D;11.74;1292.5;1292.5;2511.734615;F;7.22;21.54166667;21.54166667;F;7.22;BETINI;Eagle-team Terra Pesquisa Bettini 31.07.14;CHECK;1.426829882;32886.82118;0.004921538;0.00030426;0;8221.705294;7.164333606;0.004921538;65;3.533394551;0.00030426;1292.5;8221.705294
8;10;2;2013/14;PRIMAVERA DO LESTE;MT;22/11/2013;P98Y30 RR ;TFLX + PROT;FOX;NA;60+70 ;400;ESTROBILURINA+TRIAZOLTILIONA;3;Reprodutivo;Sequencial;76.42;362.89;A;11.35;6.38;34.24;10.17461538;A;11.74;2926.85;1292.5;2511.734615;B;7.22;48.78083333;21.54166667;B;7.22;BETINI;Eagle-team Terra Pesquisa Bettini 31.07.14;without;1.426829882;32886.82118;0.000959756;0.008763364;1634.35;8221.705294;7.981682038;0.000959756;66;1.853168097;0.008763364;2926.85;8221.705294
8;10;3;2013/14;PRIMAVERA DO LESTE;MT;22/11/2013;P98Y30 RR ;TFLX + PROT + MANC;FOX+UNIZEB GOLD;NA;60+70+1125;400+1500;ESTROBILURINA+TRIAZOLTILIONA+DITICARBAMATO;3;Reprodutivo;Sequencial;78.53;362.89;A;11.35;6.56;34.24;10.17461538;A;11.74;3121.92;1292.5;2511.734615;A;7.22;52.032;21.54166667;A;7.22;BETINI;Eagle-team Terra Pesquisa Bettini 31.07.14;with;1.426829882;32886.82118;0.000843565;0.008289046;1829.42;8221.705294;8.046203476;0.000843565;67;1.880990603;0.008289046;3121.92;8221.705294
8;10;4;2013/14;PRIMAVERA DO LESTE;MT;22/11/2013;P98Y30 RR ;PICO + CIPR;APROACH PRIMA;NA;60+24 ;300;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;121.42;362.89;C;11.35;10.15;34.24;10.17461538;B;11.74;2174.76;1292.5;2511.734615;D;7.22;36.246;21.54166667;D;7.22;BETINI;Eagle-team Terra Pesquisa Bettini 31.07.14;without;1.426829882;32886.82118;0.001738358;0.003462423;882.26;8221.705294;7.684673593;0.001738358;68;2.317473705;0.003462423;2174.76;8221.705294
8;10;5;2013/14;PRIMAVERA DO LESTE;MT;22/11/2013;P98Y30 RR ;PICO + CIPR + MANC;APROACH PRIMA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+ DITIOCARBAMATO;3;Reprodutivo;Sequencial;81.47;362.89;A;11.35;6.74;34.24;10.17461538;A;11.74;2527.31;1292.5;2511.734615;C;7.22;42.12183333;21.54166667;C;7.22;BETINI;Eagle-team Terra Pesquisa Bettini 31.07.14;with;1.426829882;32886.82118;0.001287197;0.007852219;1234.81;8221.705294;7.834910775;0.001287197;69;1.908059925;0.007852219;2527.31;8221.705294
8;10;6;2013/14;PRIMAVERA DO LESTE;MT;22/11/2013;P98Y30 RR ;PICO + TEBU;HOROS;NA;60+100 ;500;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;91.28;362.89;A;11.35;7.6;34.24;10.17461538;A;11.74;2495.14;1292.5;2511.734615;C;7.22;41.58566667;21.54166667;C;7.22;BETINI;Eagle-team Terra Pesquisa Bettini 31.07.14;without;1.426829882;32886.82118;0.001320602;0.006175683;1202.64;8221.705294;7.822100119;0.001320602;70;2.028148247;0.006175683;2495.14;8221.705294
8;10;7;2013/14;PRIMAVERA DO LESTE;MT;22/11/2013;P98Y30 RR ;PICO + TEBU + MANC;HOROS+UNIZEB GOLD;NA;60+100+1125;500+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;92.56;362.89;A;11.35;7.68;34.24;10.17461538;A;11.74;2954.14;1292.5;2511.734615;B;7.22;49.23566667;21.54166667;B;7.22;BETINI;Eagle-team Terra Pesquisa Bettini 31.07.14;with;1.426829882;32886.82118;0.000942106;0.006047693;1661.64;8221.705294;7.990962855;0.000942106;71;2.038619547;0.006047693;2954.14;8221.705294
8;10;8;2013/14;PRIMAVERA DO LESTE;MT;22/11/2013;P98Y30 RR ;PIRA + EPOX;OPERA;NA;66.5+25;500;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;189.01;362.89;D;11.35;16.28;34.24;10.17461538;C;11.74;1937.04;1292.5;2511.734615;E;7.22;32.284;21.54166667;E;7.22;BETINI;Eagle-team Terra Pesquisa Bettini 31.07.14;without;1.426829882;32886.82118;0.002191214;0.001345871;644.54;8221.705294;7.568916314;0.002191214;72;2.789937361;0.001345871;1937.04;8221.705294
8;10;9;2013/14;PRIMAVERA DO LESTE;MT;22/11/2013;P98Y30 RR ;PIRA + EPOX + MANC;OPERA+UNIZEB GOLD;NA;66.5+25+1125;500+1500 ;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;99.86;362.89;B;11.35;8.44;34.24;10.17461538;B;11.74;2417.34;1292.5;2511.734615;C;7.22;40.289;21.54166667;C;7.22;BETINI;Eagle-team Terra Pesquisa Bettini 31.07.14;with;1.426829882;32886.82118;0.001406975;0.005007573;1124.84;8221.705294;7.790423041;0.001406975;73;2.132982309;0.005007573;2417.34;8221.705294
8;10;10;2013/14;PRIMAVERA DO LESTE;MT;22/11/2013;P98Y30 RR ;AZOX + CIPR;PRIORI XTRA;NA;60+24;300;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;102.8;362.89;B;11.35;8.51;34.24;10.17461538;B;11.74;2269.02;1292.5;2511.734615;D;7.22;37.817;21.54166667;D;7.22;BETINI;Eagle-team Terra Pesquisa Bettini 31.07.14;without;1.426829882;32886.82118;0.001596928;0.004925531;976.52;8221.705294;7.727103299;0.001596928;74;2.141241943;0.004925531;2269.02;8221.705294
8;10;11;2013/14;PRIMAVERA DO LESTE;MT;22/11/2013;P98Y30 RR ;AZOX + CIPR + MANC;PRIORI XTRA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;85.64;362.89;A;11.35;7.05;34.24;10.17461538;A;11.74;2578.64;1292.5;2511.734615;C;7.22;42.97733333;21.54166667;C;7.22;BETINI;Eagle-team Terra Pesquisa Bettini 31.07.14;with;1.426829882;32886.82118;0.001236461;0.007176852;1286.14;8221.705294;7.855017407;0.001236461;75;1.953027617;0.007176852;2578.64;8221.705294
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;13;1;2014/15;PRIMAVERA DO LESTE;MT;30/10/2014;TMG 132 RR;AACHECK;CHECK; -; -; -; -; -; -; -;548.62;548.62;F;9.66;41.86;41.86;16.58285714;E;8.32;1212;1212;1934.571429;E;7.42;20.2;20.2;E;7.42;BETINI;Relatorio_upl_15.05 Eagle team Inovação;CHECK;1.903554745;20605.22444;0.003506809;0.000271586;0;5151.306111;7.100027167;0.003506809;87;3.734330717;0.000271586;1212;5151.306111
11;13;3;2014/15;PRIMAVERA DO LESTE;MT;30/10/2014;TMG 132 RR;TFLX + PROT;FOX;NA;60+70 ;400;ESTROBILURINA+TRIAZOLTILIONA;5;Vegetativo;Sequencial;117.45;548.62;B;9.66;11.01;41.86;16.58285714;B;8.32;2070;1212;1934.571429;C;7.42;34.5;20.2;C;7.42;BETINI;Relatorio_upl_15.05 Eagle team Inovação;without;1.903554745;20605.22444;0.0012022;0.003925823;858;5151.306111;7.635303886;0.0012022;88;2.398803951;0.003925823;2070;5151.306111
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;13;7;2014/15;PRIMAVERA DO LESTE;MT;30/10/2014;TMG 132 RR;TFLX + PROT + MANC;FOX+UNIZEB GOLD;NA;60+70+1125;400+1500;ESTROBILURINA+TRIAZOLTILIONA+DITICARBAMATO;5;Vegetativo;Sequencial;101.7;548.62;B;9.66;9.76;41.86;16.58285714;B;8.32;2262;1212;1934.571429;B;7.42;37.7;20.2;B;7.42;BETINI;Relatorio_upl_15.05 Eagle team Inovação;with;1.903554745;20605.22444;0.001006774;0.004995808;1050;5151.306111;7.724004657;0.001006774;91;2.2782924;0.004995808;2262;5151.306111
12;14;1;2012/13;JACIARA;MT;28/10/2012;TMG 1179;AACHECK;CHECK; -; -; -; -; -; -; -;NA;NA;NA;NA;NA;NA;NA;NA;NA;2352;2352;3102.428571;A;5.55;39.2;39.2;A;5.55;CASSETARI;2 UPL FUNG UG e SM;CHECK;NA;29647.60043;0.001339846;NA;0;7411.900108;7.763021309;0.001339846;92;NA;NA;2352;7411.900108
12;14;2;2012/13;JACIARA;MT;28/10/2012;TMG 1179;AZOX + CIPR;PRIORI XTRA;NA;60+24;300;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;NA;NA;NA;NA;NA;3276;2352;3102.428571;B;5.55;54.6;39.2;B;5.55;CASSETARI;2 UPL FUNG UG e SM;without;NA;29647.60043;0.000690624;NA;924;7411.900108;8.094378445;0.000690624;93;NA;NA;3276;7411.900108
12;14;3;2012/13;JACIARA;MT;28/10/2012;TMG 1179;AZOX + CIPR + MANC;PRIORI XTRA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;NA;NA;NA;NA;NA;3582;2352;3102.428571;B;5.55;59.7;39.2;B;5.55;CASSETARI;2 UPL FUNG UG e SM;with;NA;29647.60043;0.000577668;NA;1230;7411.900108;8.183676583;0.000577668;94;NA;NA;3582;7411.900108
12;14;4;2012/13;JACIARA;MT;28/10/2012;TMG 1179;AZOX + CIPR;PRIORI XTRA;NA;60+24;300;ESTROBILURINA+TRIAZOL;4;Vegetativo;Sequencial;NA;NA;NA;NA;NA;NA;NA;NA;NA;2742;2352;3102.428571;AB;5.55;45.7;39.2;AB;5.55;CASSETARI;2 UPL FUNG UG e SM;without;NA;29647.60043;0.000985813;NA;390;7411.900108;7.91644286;0.000985813;95;NA;NA;2742;7411.900108
12;14;5;2012/13;JACIARA;MT;28/10/2012;TMG 1179;AZOX + CIPR + MANC;PRIORI XTRA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;4;Vegetativo;Sequencial;NA;NA;NA;NA;NA;NA;NA;NA;NA;3150;2352;3102.428571;AB;5.55;52.5;39.2;AB;5.55;CASSETARI;2 UPL FUNG UG e SM;with;NA;29647.60043;0.000746979;NA;798;7411.900108;8.055157732;0.000746979;96;NA;NA;3150;7411.900108
12;14;6;2012/13;JACIARA;MT;28/10/2012;TMG 1179;PIRA + EPOX;OPERA;NA;66.5+25;500;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;NA;NA;NA;NA;NA;3300;2352;3102.428571;B;5.55;55;39.2;B;5.55;CASSETARI;2 UPL FUNG UG e SM;without;NA;29647.60043;0.000680615;NA;948;7411.900108;8.101677747;0.000680615;97;NA;NA;3300;7411.900108
12;14;7;2012/13;JACIARA;MT;28/10/2012;TMG 1179;PIRA + EPOX + MANC;OPERA+UNIZEB GOLD;NA;66.5+25+1125;500+1500 ;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;NA;NA;NA;NA;NA;3174;2352;3102.428571;AB;5.55;52.9;39.2;AB;5.55;CASSETARI;2 UPL FUNG UG e SM;with;NA;29647.60043;0.000735725;NA;822;7411.900108;8.062747901;0.000735725;98;NA;NA;3174;7411.900108
12;14;8;2012/13;JACIARA;MT;28/10/2012;TMG 1179;PIRA + EPOX;OPERA;NA;66.5+25;500;ESTROBILURINA+TRIAZOL;4;Vegetativo;Sequencial;NA;NA;NA;NA;NA;NA;NA;NA;NA;3042;2352;3102.428571;AB;5.55;50.7;39.2;AB;5.55;CASSETARI;2 UPL FUNG UG e SM;without;NA;29647.60043;0.000800961;NA;690;7411.900108;8.020270473;0.000800961;99;NA;NA;3042;7411.900108
12;14;9;2012/13;JACIARA;MT;28/10/2012;TMG 1179;PIRA + EPOX + MANC;OPERA+UNIZEB GOLD;NA;66.5+25+1125;500+1500 ;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;4;Vegetativo;Sequencial;NA;NA;NA;NA;NA;NA;NA;NA;NA;3156;2352;3102.428571;AB;5.55;52.6;39.2;AB;5.55;CASSETARI;2 UPL FUNG UG e SM;with;NA;29647.60043;0.000744142;NA;804;7411.900108;8.057060682;0.000744142;100;NA;NA;3156;7411.900108
12;14;10;2012/13;JACIARA;MT;28/10/2012;TMG 1179;TFLX + PROT;FOX;NA;60+70 ;400;ESTROBILURINA+TRIAZOLTILIONA;3;Reprodutivo;Sequencial;NA;NA;NA;NA;NA;NA;NA;NA;NA;3096;2352;3102.428571;AB;5.55;51.6;39.2;AB;5.55;CASSETARI;2 UPL FUNG UG e SM;without;NA;29647.60043;0.000773264;NA;744;7411.900108;8.037866235;0.000773264;101;NA;NA;3096;7411.900108
12;14;11;2012/13;JACIARA;MT;28/10/2012;TMG 1179;TFLX + PROT + MANC;FOX+UNIZEB GOLD;NA;60+70+1125;400+1500;ESTROBILURINA+TRIAZOLTILIONA+DITICARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;NA;NA;NA;NA;NA;3276;2352;3102.428571;B;5.55;54.6;39.2;B;5.55;CASSETARI;2 UPL FUNG UG e SM;with;NA;29647.60043;0.000690624;NA;924;7411.900108;8.094378445;0.000690624;102;NA;NA;3276;7411.900108
12;14;12;2012/13;JACIARA;MT;28/10/2012;TMG 1179;TFLX + PROT;FOX;NA;60+70 ;400;ESTROBILURINA+TRIAZOLTILIONA;4;Vegetativo;Sequencial;NA;NA;NA;NA;NA;NA;NA;NA;NA;3288;2352;3102.428571;B;5.55;54.8;39.2;B;5.55;CASSETARI;2 UPL FUNG UG e SM;without;NA;29647.60043;0.000685592;NA;936;7411.900108;8.098034756;0.000685592;103;NA;NA;3288;7411.900108
12;14;13;2012/13;JACIARA;MT;28/10/2012;TMG 1179;TFLX + PROT + MANC;FOX+UNIZEB GOLD;NA;60+70+1125;400+1500;ESTROBILURINA+TRIAZOLTILIONA+DITICARBAMATO;4;Vegetativo;Sequencial;NA;NA;NA;NA;NA;NA;NA;NA;NA;3096;2352;3102.428571;AB;5.55;51.6;39.2;AB;5.55;CASSETARI;2 UPL FUNG UG e SM;with;NA;29647.60043;0.000773264;NA;744;7411.900108;8.037866235;0.000773264;104;NA;NA;3096;7411.900108
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;17;1;2012/13;MARILÂNDIA DO SUL;PR;10/01/2013;V-MAX RR;AACHECK;CHECK; -; -; -; -; -; -; -;2533.45;2533.45;A;14.98;97.5;97.5;53.98214286;A;9.45;799.72;799.72;1873.13;C;13.17;13.32866667;13.32866667;C;13.17;UTIAMADA;Tagro - Unizeb Gold - Soja - Ferrugem;CHECK;26.02338922;60856.55852;0.023788742;0.000684376;0;15214.13963;6.684261666;0.023788742;107;4.579852378;0.000684376;799.72;15214.13963
14;17;2;2012/13;MARILÂNDIA DO SUL;PR;10/01/2013;V-MAX RR;AZOX + CIPR;PRIORI XTRA;NA;60+24;300;ESTROBILURINA+TRIAZOL;3;Vegetativo;Sequencial;836.11;2533.45;DEF;14.98;61.25;97.5;53.98214286;BC ;9.45;1779.12;799.72;1873.13;B;13.17;29.652;13.32866667;B;13.17;UTIAMADA;Tagro - Unizeb Gold - Soja - Ferrugem;without;26.02338922;60856.55852;0.004806588;0.00173417;979.4;15214.13963;7.483874139;0.004806588;108;4.114963849;0.00173417;1779.12;15214.13963
14;17;3;2012/13;MARILÂNDIA DO SUL;PR;10/01/2013;V-MAX RR;AZOX + CIPR + MANC;PRIORI XTRA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Vegetativo;Sequencial;735.63;2533.45;EFGH;14.98;56.25;97.5;53.98214286;C;9.45;1873.7;799.72;1873.13;B;13.17;31.22833333;13.32866667;B;13.17;UTIAMADA;Tagro - Unizeb Gold - Soja - Ferrugem;with;26.02338922;60856.55852;0.004333585;0.002056169;1073.98;15214.13963;7.535670365;0.004333585;109;4.029806041;0.002056169;1873.7;15214.13963
14;17;4;2012/13;MARILÂNDIA DO SUL;PR;10/01/2013;V-MAX RR;AZOX + CIPR;PRIORI XTRA;NA;60+24;300;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;879.14;2533.45;CDEF;14.98;55;97.5;53.98214286;CD;9.45;1871.07;799.72;1873.13;B;13.17;31.1845;13.32866667;B;13.17;UTIAMADA;Tagro - Unizeb Gold - Soja - Ferrugem;without;26.02338922;60856.55852;0.004345776;0.002150693;1071.35;15214.13963;7.534265739;0.004345776;110;4.007333185;0.002150693;1871.07;15214.13963
14;17;5;2012/13;MARILÂNDIA DO SUL;PR;10/01/2013;V-MAX RR;AZOX + CIPR + MANC;PRIORI XTRA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;810.75;2533.45;DEFG;14.98;43.75;97.5;53.98214286;DEF;9.45;1886.16;799.72;1873.13;B;13.17;31.436;13.32866667;B;13.17;UTIAMADA;Tagro - Unizeb Gold - Soja - Ferrugem;with;26.02338922;60856.55852;0.004276518;0.003398973;1086.44;15214.13963;7.542298295;0.004276518;111;3.778491613;0.003398973;1886.16;15214.13963
14;17;6;2012/13;MARILÂNDIA DO SUL;PR;10/01/2013;V-MAX RR;PIRA + EPOX;OPERA;NA;66.5+25;500;ESTROBILURINA+TRIAZOL;3;Vegetativo;Sequencial;1087.41;2533.45;BC;14.98;68.75;97.5;53.98214286;B;9.45;1645.21;799.72;1873.13;B;13.17;27.42016667;13.32866667;B;13.17;UTIAMADA;Tagro - Unizeb Gold - Soja - Ferrugem;without;26.02338922;60856.55852;0.005620885;0.001376444;845.49;15214.13963;7.405623315;0.005620885;112;4.230476737;0.001376444;1645.21;15214.13963
14;17;7;2012/13;MARILÂNDIA DO SUL;PR;10/01/2013;V-MAX RR;PIRA + EPOX + MANC;OPERA+UNIZEB GOLD;NA;66.5+25+1125;500+1500 ;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Vegetativo;Sequencial;923.58;2533.45;BCDE;14.98;58.75;97.5;53.98214286;bc ;9.45;1844.28;799.72;1873.13;B;13.17;30.738;13.32866667;B;13.17;UTIAMADA;Tagro - Unizeb Gold - Soja - Ferrugem;with;26.02338922;60856.55852;0.004472946;0.001884899;1044.56;15214.13963;7.519844236;0.004472946;113;4.073291153;0.001884899;1844.28;15214.13963
14;17;8;2012/13;MARILÂNDIA DO SUL;PR;10/01/2013;V-MAX RR;PIRA + EPOX;OPERA;NA;66.5+25;500;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;1135.6;2533.45;B;14.98;68.25;97.5;53.98214286;B;9.45;1683.21;799.72;1873.13;B;13.17;28.0535;13.32866667;B;13.17;UTIAMADA;Tagro - Unizeb Gold - Soja - Ferrugem;without;26.02338922;60856.55852;0.005369957;0.001396685;883.49;15214.13963;7.428457964;0.005369957;114;4.223177434;0.001396685;1683.21;15214.13963
14;17;9;2012/13;MARILÂNDIA DO SUL;PR;10/01/2013;V-MAX RR;PIRA + EPOX + MANC;OPERA+UNIZEB GOLD;NA;66.5+25+1125;500+1500 ;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;1011.91;2533.45;BCD ;14.98;57.5;97.5;53.98214286;bc ;9.45;1897.25;799.72;1873.13;B;13.17;31.62083333;13.32866667;B;13.17;UTIAMADA;Tagro - Unizeb Gold - Soja - Ferrugem;with;26.02338922;60856.55852;0.004226669;0.001967742;1097.53;15214.13963;7.548160748;0.004226669;115;4.051784948;0.001967742;1897.25;15214.13963
14;17;10;2012/13;MARILÂNDIA DO SUL;PR;10/01/2013;V-MAX RR;TFLX + PROT;FOX;NA;60+70 ;400;ESTROBILURINA+TRIAZOLTILIONA;3;Vegetativo;Sequencial;576.01;2533.45;H;14.98;40.5;97.5;53.98214286;EFD;9.45;2159.79;799.72;1873.13;A;13.17;35.9965;13.32866667;A;13.17;UTIAMADA;Tagro - Unizeb Gold - Soja - Ferrugem;without;26.02338922;60856.55852;0.003261552;0.003966375;1360.07;15214.13963;7.677766274;0.003261552;116;3.701301974;0.003966375;2159.79;15214.13963
14;17;11;2012/13;MARILÂNDIA DO SUL;PR;10/01/2013;V-MAX RR;TFLX + PROT + MANC;FOX+UNIZEB GOLD;NA;60+70+1125;400+1500;ESTROBILURINA+TRIAZOLTILIONA+DITICARBAMATO;3;Vegetativo;Sequencial;548.51;2533.45;H;14.98;34;97.5;53.98214286;FG;9.45;2323.7;799.72;1873.13;A;13.17;38.72833333;13.32866667;A;13.17;UTIAMADA;Tagro - Unizeb Gold - Soja - Ferrugem;with;26.02338922;60856.55852;0.002817652;0.005627896;1523.98;15214.13963;7.750916022;0.002817652;117;3.526360525;0.005627896;2323.7;15214.13963
14;17;12;2012/13;MARILÂNDIA DO SUL;PR;10/01/2013;V-MAX RR;TFLX + PROT;FOX;NA;60+70 ;400;ESTROBILURINA+TRIAZOLTILIONA;3;Reprodutivo;Sequencial;609.78;2533.45;GH;14.98;33.75;97.5;53.98214286;FG;9.45;2269.81;799.72;1873.13;A;13.17;37.83016667;13.32866667;A;13.17;UTIAMADA;Tagro - Unizeb Gold - Soja - Ferrugem;without;26.02338922;60856.55852;0.002953034;0.005711581;1470.09;15214.13963;7.727451407;0.002953034;118;3.518980417;0.005711581;2269.81;15214.13963
